date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-04-28,1411,2026042805015098,SGHC,64,22,400,375.00,"150,000.00"
2026-04-28,1412,2026042805015097,SGHC,34,22,50,375.00,"18,750.00"
2026-04-28,1413,2026042805015096,SGHC,25,22,300,375.00,"112,500.00"
2026-04-28,1414,2026042805015095,SGHC,32,22,150,375.00,"56,250.00"
2026-04-28,1415,2026042805015094,SGHC,58,22,210,375.00,"78,750.00"
2026-04-28,1416,2026042805015374,SHIVM,17,28,860,665.10,"571,986.00"
2026-04-28,1417,2026042805015373,SHIVM,42,28,20,665.20,"13,304.00"
2026-04-28,1418,2026042805015372,SHIVM,33,28,100,665.20,"66,520.00"
2026-04-28,1419,2026042805015371,SHIVM,26,28,20,666.00,"13,320.00"
2026-04-28,1420,2026042805015181,SHIVM,17,101,500,665.10,"332,550.00"
2026-04-28,1421,2026042805015173,SHIVM,47,18,100,666.00,"66,600.00"
2026-04-28,1422,2026042805015151,SHIVM,17,38,76,665.10,"50,547.60"
2026-04-28,1423,2026042805015124,SHIVM,17,56,560,665.10,"372,456.00"
2026-04-28,1424,2026042805015123,SHIVM,49,56,200,665.30,"133,060.00"
2026-04-28,1425,2026042805015122,SHIVM,34,56,"1,000",666.00,"666,000.00"
2026-04-28,1426,2026042805015121,SHIVM,48,56,30,666.10,"19,983.00"
2026-04-28,1427,2026042805015120,SHIVM,47,56,100,666.50,"66,650.00"
2026-04-28,1428,2026042805015369,SIKLES,44,42,11,591.30,"6,504.30"
2026-04-28,1429,2026042805015310,SIKLES,38,35,114,592.00,"67,488.00"
2026-04-28,1430,2026042805015309,SIKLES,38,41,36,592.00,"21,312.00"
2026-04-28,1431,2026042805015162,SIKLES,44,42,120,591.30,"70,956.00"
2026-04-28,1432,2026042805015064,SIKLES,11,41,107,592.00,"63,344.00"
2026-04-28,1433,2026042805015063,SIKLES,11,74,337,592.00,"199,504.00"
2026-04-28,1434,2026042805015143,SMATA,32,45,60,768.00,"46,080.00"
2026-04-28,1435,2026042805015142,SMATA,52,45,40,768.10,"30,724.00"
2026-04-28,1436,2026042805015397,SMH,41,42,10,571.00,"5,710.00"
2026-04-28,1437,2026042805015479,SMHL,4,49,21,501.00,"10,521.00"
2026-04-28,1438,2026042805015396,SMHL,4,38,11,500.00,"5,500.00"
2026-04-28,1439,2026042805015248,SMHL,4,4,10,500.00,"5,000.00"
2026-04-28,1440,2026042805015429,SMJC,49,42,10,466.00,"4,660.00"
2026-04-28,1441,2026042805015456,SONA,57,42,10,436.00,"4,360.00"
2026-04-28,1442,2026042805015428,SONA,57,58,10,436.00,"4,360.00"
2026-04-28,1443,2026042805015427,SONA,57,38,10,436.00,"4,360.00"
2026-04-28,1444,2026042805015378,SONA,42,35,"1,840",435.40,"801,136.00"
2026-04-28,1445,2026042805015377,SONA,38,35,100,435.50,"43,550.00"
2026-04-28,1446,2026042805015333,SONA,42,49,10,435.40,"4,354.00"
2026-04-28,1447,2026042805015182,SONA,35,35,50,435.50,"21,775.00"
2026-04-28,1448,2026042805015323,SONA,42,35,63,435.40,"27,430.20"
2026-04-28,1449,2026042805015275,SONA,42,35,50,435.40,"21,770.00"
2026-04-28,1450,2026042805015259,SONA,42,59,270,435.40,"117,558.00"
2026-04-28,1451,2026042805015258,SONA,38,59,50,435.40,"21,770.00"
2026-04-28,1452,2026042805015257,SONA,50,59,100,435.50,"43,550.00"
2026-04-28,1453,2026042805015183,SONA,38,35,50,435.40,"21,770.00"
2026-04-28,1454,2026042805015498,SPC,42,39,20,468.00,"9,360.00"
2026-04-28,1455,2026042805015395,SPC,42,48,10,468.00,"4,680.00"
2026-04-28,1456,2026042805015381,SPC,42,45,17,468.00,"7,956.00"
2026-04-28,1457,2026042805015290,SPC,58,45,20,468.00,"9,360.00"
2026-04-28,1458,2026042805015289,SPC,45,45,10,468.00,"4,680.00"
2026-04-28,1459,2026042805015288,SPC,42,45,21,468.00,"9,828.00"
2026-04-28,1460,2026042805015287,SPC,34,45,80,468.00,"37,440.00"
2026-04-28,1461,2026042805015286,SPC,6,45,12,468.60,"5,623.20"
2026-04-28,1462,2026042805015244,SPC,6,67,10,468.60,"4,686.00"
2026-04-28,1463,2026042805015176,SPC,6,67,78,468.60,"36,550.80"
2026-04-28,1464,2026042805015175,SPC,39,67,60,469.00,"28,140.00"
2026-04-28,1465,2026042805015174,SPC,44,67,10,469.20,"4,692.00"
2026-04-28,1466,2026042805015402,TAMOR,38,35,450,442.90,"199,305.00"
2026-04-28,1467,2026042805015339,TAMOR,38,38,10,442.90,"4,429.00"
2026-04-28,1468,2026042805015189,TAMOR,38,38,178,442.90,"78,836.20"
2026-04-28,1469,2026042805015188,TAMOR,42,38,22,443.50,"9,757.00"
2026-04-28,1470,2026042805015171,TAMOR,42,29,30,443.50,"13,305.00"
2026-04-28,1471,2026042805015170,TAMOR,42,59,48,443.00,"21,264.00"
2026-04-28,1472,2026042805015516,TPC,17,38,"1,089",372.00,"405,108.00"
2026-04-28,1473,2026042805015515,TPC,33,38,200,372.00,"74,400.00"
2026-04-28,1474,2026042805015514,TPC,52,38,500,372.00,"186,000.00"
2026-04-28,1475,2026042805015513,TPC,41,38,135,372.10,"50,233.50"
2026-04-28,1476,2026042805015512,TPC,42,38,295,372.10,"109,769.50"
2026-04-28,1477,2026042805015511,TPC,32,38,507,372.20,"188,705.40"
2026-04-28,1478,2026042805015070,TPC,51,52,67,373.50,"25,024.50"
2026-04-28,1479,2026042805015510,TPC,14,38,"1,111",372.30,"413,625.30"
2026-04-28,1480,2026042805015509,TPC,47,38,163,373.00,"60,799.00"
2026-04-28,1481,2026042805015494,TPC,47,52,37,373.00,"13,801.00"
2026-04-28,1482,2026042805015355,TPC,32,49,100,372.20,"37,220.00"
2026-04-28,1483,2026042805015227,TSHL,41,49,10,645.00,"6,450.00"
2026-04-28,1484,2026042805015452,TVCL,101,42,3,536.00,"1,608.00"
2026-04-28,1485,2026042805015138,UHEWA,57,40,50,570.00,"28,500.00"
2026-04-28,1486,2026042805015137,UHEWA,57,84,15,569.00,"8,535.00"
2026-04-28,1487,2026042805015501,ULHC,45,58,80,515.00,"41,200.00"
2026-04-28,1488,2026042805015401,ULHC,32,58,100,515.00,"51,500.00"
2026-04-28,1489,2026042805015282,ULHC,17,58,100,515.00,"51,500.00"
2026-04-28,1490,2026042805015230,ULHC,16,58,400,515.00,"206,000.00"
2026-04-28,1491,2026042805015079,USHEC,48,1,500,486.00,"243,000.00"
2026-04-28,1492,2026042805015238,USHEC,92,49,10,488.00,"4,880.00"
2026-04-28,1493,2026042805015237,USHEC,92,8,10,488.00,"4,880.00"
2026-04-28,1494,2026042805015136,USHEC,48,58,50,486.00,"24,300.00"
2026-04-28,1495,2026042805015242,USHEC,92,52,13,490.00,"6,370.00"
2026-04-28,1496,2026042805015241,USHEC,92,52,37,490.00,"18,130.00"
2026-04-28,1497,2026042805015240,USHEC,92,33,100,488.00,"48,800.00"
2026-04-28,1498,2026042805015239,USHEC,92,49,10,488.00,"4,880.00"
2026-04-28,1499,2026042805015300,USHL,58,14,15,640.00,"9,600.00"
2026-04-28,1500,2026042805015256,VLUCL,42,74,290,513.10,"148,799.00"
2026-04-28,1501,2026042805014750,AHL,56,81,400,511.00,"204,400.00"
2026-04-28,1502,2026042805014709,BBC,17,6,10,"4,780.00","47,800.00"
2026-04-28,1503,2026042805014708,BBC,28,6,10,"4,780.10","47,801.00"
2026-04-28,1504,2026042805015047,BEDC,38,34,200,378.00,"75,600.00"
2026-04-28,1505,2026042805015046,BEDC,54,34,20,378.10,"7,562.00"
2026-04-28,1506,2026042805015045,BEDC,49,34,100,378.10,"37,810.00"
2026-04-28,1507,2026042805015044,BEDC,71,34,100,378.40,"37,840.00"
2026-04-28,1508,2026042805015043,BEDC,45,34,25,378.50,"9,462.50"
2026-04-28,1509,2026042805015042,BEDC,32,34,20,378.50,"7,570.00"
2026-04-28,1510,2026042805014825,BEDC,39,83,100,380.00,"38,000.00"
2026-04-28,1511,2026042805014670,BEDC,1,34,10,378.50,"3,785.00"
2026-04-28,1512,2026042805014650,BEDC,58,62,18,380.00,"6,840.00"
2026-04-28,1513,2026042805014932,BEDC,58,45,10,379.00,"3,790.00"
2026-04-28,1514,2026042805015041,BEDC,1,34,40,378.50,"15,140.00"
2026-04-28,1515,2026042805015023,BEDC,58,45,30,379.00,"11,370.00"
2026-04-28,1516,2026042805014600,BHDC,28,34,35,460.10,"16,103.50"
2026-04-28,1517,2026042805014587,BHDC,58,34,20,460.10,"9,202.00"
2026-04-28,1518,2026042805014560,BHDC,19,34,500,460.10,"230,050.00"
2026-04-28,1519,2026042805014559,BHDC,39,34,100,460.10,"46,010.00"
2026-04-28,1520,2026042805014558,BHDC,14,34,20,460.20,"9,204.00"
2026-04-28,1521,2026042805015050,BHL,36,46,194,218.00,"42,292.00"
2026-04-28,1522,2026042805014990,BHL,43,1,20,217.60,"4,352.00"
2026-04-28,1523,2026042805014958,BHL,49,34,30,218.50,"6,555.00"
2026-04-28,1524,2026042805014953,BHL,43,7,136,217.60,"29,593.60"
2026-04-28,1525,2026042805014952,BHL,45,7,50,217.80,"10,890.00"
2026-04-28,1526,2026042805014951,BHL,58,7,40,218.00,"8,720.00"
2026-04-28,1527,2026042805014644,BHL,56,38,33,218.00,"7,194.00"
2026-04-28,1528,2026042805014643,BHL,56,48,217,218.00,"47,306.00"
2026-04-28,1529,2026042805014880,BHL,33,26,100,217.70,"21,770.00"
2026-04-28,1530,2026042805014879,BHL,49,26,10,217.80,"2,178.00"
2026-04-28,1531,2026042805014878,BHL,45,26,11,217.80,"2,395.80"
2026-04-28,1532,2026042805014874,BHL,42,38,74,218.00,"16,132.00"
2026-04-28,1533,2026042805014814,BHL,45,62,10,217.80,"2,178.00"
2026-04-28,1534,2026042805014665,BHL,17,38,52,218.00,"11,336.00"
2026-04-28,1535,2026042805014950,BHL,38,7,74,218.00,"16,132.00"
2026-04-28,1536,2026042805014890,BHL,38,32,10,218.00,"2,180.00"
2026-04-28,1537,2026042805014889,BHL,38,38,71,218.00,"15,478.00"
2026-04-28,1538,2026042805014883,BHL,43,26,"1,049",217.60,"228,262.40"
2026-04-28,1539,2026042805014882,BHL,45,26,500,217.70,"108,850.00"
2026-04-28,1540,2026042805014881,BHL,21,26,100,217.70,"21,770.00"
2026-04-28,1541,2026042805014638,BHPL,59,6,290,526.00,"152,540.00"
2026-04-28,1542,2026042805014637,BHPL,38,6,10,527.00,"5,270.00"
2026-04-28,1543,2026042805015022,BNHC,46,92,100,332.90,"33,290.00"
2026-04-28,1544,2026042805014822,BNHC,77,45,104,333.00,"34,632.00"
2026-04-28,1545,2026042805014821,BNHC,77,45,10,333.00,"3,330.00"
2026-04-28,1546,2026042805014820,BNHC,77,52,40,333.00,"13,320.00"
2026-04-28,1547,2026042805014819,BNHC,77,58,10,333.00,"3,330.00"
2026-04-28,1548,2026042805014818,BNHC,77,22,20,333.00,"6,660.00"
2026-04-28,1549,2026042805014817,BNHC,77,66,16,333.00,"5,328.00"
2026-04-28,1550,2026042805015017,CHDC,39,4,10,"2,291.00","22,910.00"
2026-04-28,1551,2026042805015016,CHDC,4,4,10,"2,292.00","22,920.00"
2026-04-28,1552,2026042805014680,CHDC,36,4,10,"2,295.00","22,950.00"
2026-04-28,1553,2026042805014926,CIT,58,6,15,"1,768.50","26,527.50"
2026-04-28,1554,2026042805014877,CIT,6,80,1,"1,768.10","1,768.10"
2026-04-28,1555,2026042805014876,CIT,6,45,90,"1,768.10","159,129.00"
2026-04-28,1556,2026042805014875,CIT,58,45,10,"1,768.20","17,682.00"
2026-04-28,1557,2026042805014781,CIT,6,58,49,"1,768.10","86,636.90"
2026-04-28,1558,2026042805014626,CIT,6,57,100,"1,768.10","176,810.00"
2026-04-28,1559,2026042805014763,CKHL,58,49,10,697.00,"6,970.00"
2026-04-28,1560,2026042805014997,CLI,56,42,13,456.30,"5,931.90"
2026-04-28,1561,2026042805014975,CLI,56,22,13,456.30,"5,931.90"
2026-04-28,1562,2026042805014974,CLI,56,49,13,456.30,"5,931.90"
2026-04-28,1563,2026042805014674,CLI,56,38,13,456.30,"5,931.90"
2026-04-28,1564,2026042805014598,CLI,56,49,13,456.30,"5,931.90"
2026-04-28,1565,2026042805014592,CLI,56,38,13,456.30,"5,931.90"
2026-04-28,1566,2026042805014946,DOLTI,60,47,10,379.50,"3,795.00"
2026-04-28,1567,2026042805014945,DOLTI,60,16,243,379.50,"92,218.50"
2026-04-28,1568,2026042805014664,DOLTI,62,16,55,379.50,"20,872.50"
2026-04-28,1569,2026042805014599,DOLTI,62,3,45,379.00,"17,055.00"
2026-04-28,1570,2026042805014852,DORDI,58,48,542,277.00,"150,134.00"
2026-04-28,1571,2026042805014826,DORDI,58,28,20,277.00,"5,540.00"
2026-04-28,1572,2026042805014596,DORDI,58,38,129,277.00,"35,733.00"
2026-04-28,1573,2026042805014595,DORDI,58,6,30,277.00,"8,310.00"
2026-04-28,1574,2026042805014719,EHPL,57,38,10,397.00,"3,970.00"
2026-04-28,1575,2026042805015048,GCIL,42,84,20,416.00,"8,320.00"
2026-04-28,1576,2026042805015001,GCIL,58,84,15,416.00,"6,240.00"
2026-04-28,1577,2026042805014715,GCIL,58,84,10,418.00,"4,180.00"
2026-04-28,1578,2026042805014714,GCIL,38,84,400,418.00,"167,200.00"
2026-04-28,1579,2026042805014713,GCIL,3,84,300,418.10,"125,430.00"
2026-04-28,1580,2026042805014712,GCIL,45,84,100,418.10,"41,810.00"
2026-04-28,1581,2026042805014894,GCIL,33,84,"1,000",416.70,"416,700.00"
2026-04-28,1582,2026042805014893,GCIL,35,84,200,417.00,"83,400.00"
2026-04-28,1583,2026042805014892,GCIL,70,84,20,417.00,"8,340.00"
2026-04-28,1584,2026042805014891,GCIL,52,84,200,417.00,"83,400.00"
2026-04-28,1585,2026042805014900,GCIL,18,84,50,416.00,"20,800.00"
2026-04-28,1586,2026042805014899,GCIL,48,84,200,416.00,"83,200.00"
2026-04-28,1587,2026042805014898,GCIL,58,84,200,416.50,"83,300.00"
2026-04-28,1588,2026042805014897,GCIL,33,84,200,416.50,"83,300.00"
2026-04-28,1589,2026042805014896,GCIL,10,84,288,416.50,"119,952.00"
2026-04-28,1590,2026042805014895,GCIL,48,84,20,416.60,"8,332.00"
2026-04-28,1591,2026042805014998,GCIL,51,84,10,416.00,"4,160.00"
2026-04-28,1592,2026042805014964,GCIL,58,84,10,416.00,"4,160.00"
2026-04-28,1593,2026042805014948,GCIL,36,84,15,416.00,"6,240.00"
2026-04-28,1594,2026042805014936,GCIL,3,84,200,416.00,"83,200.00"
2026-04-28,1595,2026042805015026,GVL,17,65,12,489.90,"5,878.80"
2026-04-28,1596,2026042805015008,GVL,48,34,25,488.20,"12,205.00"
2026-04-28,1597,2026042805014768,GVL,58,19,13,489.00,"6,357.00"
2026-04-28,1598,2026042805014749,GVL,33,38,100,490.00,"49,000.00"
2026-04-28,1599,2026042805014769,GVL,17,19,17,489.00,"8,313.00"
2026-04-28,1600,2026042805014711,HDL,90,58,11,"1,148.20","12,630.20"
2026-04-28,1601,2026042805014651,HDL,42,56,100,"1,148.30","114,830.00"
2026-04-28,1602,2026042805014649,HDL,21,56,10,"1,148.30","11,483.00"
2026-04-28,1603,2026042805014648,HDL,58,56,23,"1,148.30","26,410.90"
2026-04-28,1604,2026042805014754,HDL,21,56,10,"1,148.30","11,483.00"
2026-04-28,1605,2026042805014815,HDL,19,57,48,"1,150.00","55,200.00"
2026-04-28,1606,2026042805014772,HDL,90,39,10,"1,148.20","11,482.00"
2026-04-28,1607,2026042805014758,HDL,34,56,50,"1,148.30","57,415.00"
2026-04-28,1608,2026042805015002,HHL,66,1,10,387.00,"3,870.00"
2026-04-28,1609,2026042805014984,HHL,45,96,750,386.50,"289,875.00"
2026-04-28,1610,2026042805014983,HHL,59,96,250,386.60,"96,650.00"
2026-04-28,1611,2026042805014913,HHL,45,48,141,386.50,"54,496.50"
2026-04-28,1612,2026042805014912,HHL,89,48,109,386.50,"42,128.50"
2026-04-28,1613,2026042805014824,HHL,89,63,"4,891",386.50,"1,890,371.50"
2026-04-28,1614,2026042805014588,HHL,45,49,10,387.80,"3,878.00"
2026-04-28,1615,2026042805014556,HHL,35,52,"1,030",388.00,"399,640.00"
2026-04-28,1616,2026042805014555,HHL,64,52,"1,600",388.30,"621,280.00"
2026-04-28,1617,2026042805014823,HHL,21,63,109,387.00,"42,183.00"
2026-04-28,1618,2026042805014689,HHL,21,39,50,387.00,"19,350.00"
2026-04-28,1619,2026042805014659,HHL,21,29,841,387.00,"325,467.00"
2026-04-28,1620,2026042805014658,HHL,17,29,50,387.00,"19,350.00"
2026-04-28,1621,2026042805014657,HHL,5,29,69,387.00,"26,703.00"
2026-04-28,1622,2026042805014656,HHL,45,29,40,387.80,"15,512.00"
2026-04-28,1623,2026042805015025,HIDCL,21,57,120,268.20,"32,184.00"
2026-04-28,1624,2026042805014859,HIDCL,21,25,50,268.20,"13,410.00"
2026-04-28,1625,2026042805014688,HIDCL,14,84,264,268.00,"70,752.00"
2026-04-28,1626,2026042805014687,HIDCL,4,84,10,268.00,"2,680.00"
2026-04-28,1627,2026042805014686,HIDCL,45,84,100,268.00,"26,800.00"
2026-04-28,1628,2026042805014685,HIDCL,34,84,"1,000",268.00,"268,000.00"
2026-04-28,1629,2026042805014684,HIDCL,49,84,200,268.00,"53,600.00"
2026-04-28,1630,2026042805014683,HIDCL,26,84,200,268.00,"53,600.00"
2026-04-28,1631,2026042805014682,HIDCL,19,84,30,268.00,"8,040.00"
2026-04-28,1632,2026042805014681,HIDCL,51,84,196,268.00,"52,528.00"
2026-04-28,1633,2026042805015003,HRL,8,58,40,685.10,"27,404.00"
2026-04-28,1634,2026042805014988,HRL,8,90,300,685.10,"205,530.00"
2026-04-28,1635,2026042805014970,HRL,1,58,1,680.00,680.00
2026-04-28,1636,2026042805014954,HRL,8,59,100,685.10,"68,510.00"
2026-04-28,1637,2026042805014576,HRL,42,38,136,690.00,"93,840.00"
2026-04-28,1638,2026042805014562,HRL,66,38,64,690.00,"44,160.00"
2026-04-28,1639,2026042805014561,HRL,66,45,86,690.00,"59,340.00"
2026-04-28,1640,2026042805014586,HRL,74,7,50,689.90,"34,495.00"
2026-04-28,1641,2026042805014584,HRL,57,58,60,688.00,"41,280.00"
2026-04-28,1642,2026042805014581,HRL,6,94,1,680.00,680.00
2026-04-28,1643,2026042805014578,HRL,42,36,94,690.00,"64,860.00"
2026-04-28,1644,2026042805014577,HRL,42,74,200,690.00,"138,000.00"
2026-04-28,1645,2026042805014652,HRL,57,45,119,688.00,"81,872.00"
2026-04-28,1646,2026042805014646,HRL,57,99,41,688.00,"28,208.00"
2026-04-28,1647,2026042805014645,HRL,42,99,19,688.10,"13,073.90"
2026-04-28,1648,2026042805014641,HRL,42,35,21,688.10,"14,450.10"
2026-04-28,1649,2026042805014597,HRL,57,22,30,688.00,"20,640.00"
2026-04-28,1650,2026042805014594,HRL,57,34,200,688.00,"137,600.00"
2026-04-28,1651,2026042805014706,HRL,70,58,10,685.00,"6,850.00"
2026-04-28,1652,2026042805014672,HRL,70,58,80,685.00,"54,800.00"
2026-04-28,1653,2026042805014671,HRL,58,58,60,685.10,"41,106.00"
2026-04-28,1654,2026042805014661,HRL,42,7,19,688.00,"13,072.00"
2026-04-28,1655,2026042805014654,HRL,42,45,81,688.00,"55,728.00"
2026-04-28,1656,2026042805014653,HRL,99,45,200,688.00,"137,600.00"
2026-04-28,1657,2026042805014806,HRL,70,60,10,685.00,"6,850.00"
2026-04-28,1658,2026042805014761,HRL,1,44,3,681.60,"2,044.80"
2026-04-28,1659,2026042805014748,HRL,70,45,100,685.00,"68,500.00"
2026-04-28,1660,2026042805014740,HRL,57,58,50,688.00,"34,400.00"
2026-04-28,1661,2026042805014739,HRL,70,53,300,685.00,"205,500.00"
2026-04-28,1662,2026042805014710,HRL,70,90,200,685.00,"137,000.00"
2026-04-28,1663,2026042805014857,HRL,1,45,1,681.00,681.00
2026-04-28,1664,2026042805014848,HRL,70,47,10,685.00,"6,850.00"
2026-04-28,1665,2026042805014827,HRL,1,47,1,681.00,681.00
2026-04-28,1666,2026042805014941,HRL,62,57,80,687.00,"54,960.00"
2026-04-28,1667,2026042805014940,HRL,62,49,20,686.90,"13,738.00"
2026-04-28,1668,2026042805014931,HRL,58,57,50,687.00,"34,350.00"
2026-04-28,1669,2026042805014922,HRL,8,49,10,685.10,"6,851.00"
2026-04-28,1670,2026042805014905,HRL,1,58,1,681.50,681.50
2026-04-28,1671,2026042805014888,HRL,8,14,50,685.10,"34,255.00"
2026-04-28,1672,2026042805014752,IHL,32,33,40,427.00,"17,080.00"
2026-04-28,1673,2026042805015033,ILI,8,88,12,435.50,"5,226.00"
2026-04-28,1674,2026042805014973,ILI,58,59,12,435.60,"5,227.20"
2026-04-28,1675,2026042805014944,ILI,58,38,12,435.60,"5,227.20"
2026-04-28,1676,2026042805014884,ILI,58,49,12,435.60,"5,227.20"
2026-04-28,1677,2026042805014782,ILI,58,59,20,435.70,"8,714.00"
2026-04-28,1678,2026042805014746,ILI,43,59,100,435.70,"43,570.00"
2026-04-28,1679,2026042805014573,ILI,58,38,12,435.60,"5,227.20"
2026-04-28,1680,2026042805014676,KDBY,19,5,"3,900",11.42,"44,538.00"
2026-04-28,1681,2026042805014662,KDBY,17,5,"3,000",11.43,"34,290.00"
2026-04-28,1682,2026042805014943,KEF,56,57,300,10.73,"3,219.00"
2026-04-28,1683,2026042805014836,KEF,56,50,100,10.73,"1,073.00"
2026-04-28,1684,2026042805014762,MAKAR,47,52,10,501.00,"5,010.00"
2026-04-28,1685,2026042805014623,MAKAR,50,6,10,500.10,"5,001.00"
2026-04-28,1686,2026042805014972,MANDU,43,57,10,823.90,"8,239.00"
2026-04-28,1687,2026042805014971,MANDU,43,8,10,823.00,"8,230.00"
2026-04-28,1688,2026042805014935,MANDU,43,17,30,822.00,"24,660.00"
2026-04-28,1689,2026042805014934,MANDU,43,87,10,820.00,"8,200.00"
2026-04-28,1690,2026042805014846,MANDU,33,52,10,805.10,"8,051.00"
2026-04-28,1691,2026042805014767,MANDU,43,57,10,818.90,"8,189.00"
2026-04-28,1692,2026042805014766,MANDU,43,21,110,817.00,"89,870.00"
2026-04-28,1693,2026042805014765,MANDU,43,14,40,810.00,"32,400.00"
2026-04-28,1694,2026042805015024,MBJC,58,57,90,287.00,"25,830.00"
2026-04-28,1695,2026042805014837,MBJC,1,33,10,286.00,"2,860.00"
2026-04-28,1696,2026042805014663,MCHL,1,42,20,336.50,"6,730.00"
2026-04-28,1697,2026042805014632,MCHL,1,1,10,336.50,"3,365.00"
2026-04-28,1698,2026042805015020,MEHL,57,40,10,403.50,"4,035.00"
2026-04-28,1699,2026042805014923,MEHL,74,52,10,402.00,"4,020.00"
2026-04-28,1700,2026042805014741,MEHL,74,58,10,403.50,"4,035.00"
2026-04-28,1701,2026042805014631,MEHL,74,47,10,403.00,"4,030.00"
2026-04-28,1702,2026042805015038,MEL,48,52,20,253.30,"5,066.00"
2026-04-28,1703,2026042805015037,MEL,32,52,100,253.30,"25,330.00"
2026-04-28,1704,2026042805014570,MEL,42,41,100,254.20,"25,420.00"
2026-04-28,1705,2026042805014580,MEL,8,41,39,254.20,"9,913.80"
2026-04-28,1706,2026042805014886,MEL,25,34,100,254.00,"25,400.00"
2026-04-28,1707,2026042805014885,MEL,57,34,50,254.00,"12,700.00"
2026-04-28,1708,2026042805014807,MEL,49,63,393,254.00,"99,822.00"
2026-04-28,1709,2026042805015039,MHCL,41,53,10,356.00,"3,560.00"
2026-04-28,1710,2026042805014805,MHCL,41,42,10,353.70,"3,537.00"
2026-04-28,1711,2026042805014620,MHCL,41,58,187,353.70,"66,141.90"
2026-04-28,1712,2026042805015014,MKHC,58,71,47,319.40,"15,011.80"
2026-04-28,1713,2026042805015013,MKHC,65,71,50,319.60,"15,980.00"
2026-04-28,1714,2026042805015012,MKHC,74,71,100,319.60,"31,960.00"
2026-04-28,1715,2026042805015011,MKHC,42,71,200,319.70,"63,940.00"
2026-04-28,1716,2026042805015010,MKHC,45,71,63,319.70,"20,141.10"
2026-04-28,1717,2026042805015009,MKHC,56,71,40,320.00,"12,800.00"
2026-04-28,1718,2026042805014770,MKHC,56,42,10,320.00,"3,200.00"
2026-04-28,1719,2026042805014760,MKHL,62,58,10,634.90,"6,349.00"
2026-04-28,1720,2026042805014759,MKHL,62,58,49,634.90,"31,110.10"
2026-04-28,1721,2026042805014744,MKHL,84,13,10,634.00,"6,340.00"
2026-04-28,1722,2026042805014640,MKHL,49,14,10,634.10,"6,341.00"
2026-04-28,1723,2026042805014844,MKJC,49,35,702,500.00,"351,000.00"
2026-04-28,1724,2026042805014843,MKJC,41,35,10,500.00,"5,000.00"
2026-04-28,1725,2026042805014842,MKJC,57,35,20,500.00,"10,000.00"
2026-04-28,1726,2026042805014841,MKJC,49,35,80,500.00,"40,000.00"
2026-04-28,1727,2026042805014718,MKJC,62,32,77,501.00,"38,577.00"
2026-04-28,1728,2026042805014717,MKJC,99,32,33,501.00,"16,533.00"
2026-04-28,1729,2026042805014716,MKJC,49,32,190,501.10,"95,209.00"
2026-04-28,1730,2026042805014777,MKJC,22,35,100,500.10,"50,010.00"
2026-04-28,1731,2026042805014776,MKJC,49,35,40,500.10,"20,004.00"
2026-04-28,1732,2026042805014775,MKJC,57,35,100,501.00,"50,100.00"
2026-04-28,1733,2026042805014774,MKJC,75,35,100,501.00,"50,100.00"
2026-04-28,1734,2026042805014773,MKJC,62,35,23,501.00,"11,523.00"
2026-04-28,1735,2026042805014840,MKJC,38,35,30,500.00,"15,000.00"
2026-04-28,1736,2026042805014839,MKJC,42,35,50,500.00,"25,000.00"
2026-04-28,1737,2026042805014838,MKJC,89,35,13,500.00,"6,500.00"
2026-04-28,1738,2026042805014780,MKJC,89,35,27,500.00,"13,500.00"
2026-04-28,1739,2026042805014779,MKJC,52,35,500,500.00,"250,000.00"
2026-04-28,1740,2026042805014778,MKJC,42,35,10,500.10,"5,001.00"
2026-04-28,1741,2026042805014634,MMKJL,34,58,10,510.10,"5,101.00"
2026-04-28,1742,2026042805014579,MMKJL,51,42,18,511.00,"9,198.00"
2026-04-28,1743,2026042805014957,MSHL,50,42,10,718.00,"7,180.00"
2026-04-28,1744,2026042805014914,MSHL,50,42,10,718.00,"7,180.00"
2026-04-28,1745,2026042805014621,NBF3,17,57,250,9.87,"2,467.50"
2026-04-28,1746,2026042805014603,NBF3,32,26,100,9.86,986.00
2026-04-28,1747,2026042805014602,NBF3,58,26,900,9.86,"8,874.00"
2026-04-28,1748,2026042805015051,NIFRA,57,47,4,260.00,"1,040.00"
2026-04-28,1749,2026042805015015,NIFRA,41,4,85,265.10,"22,533.50"
2026-04-28,1750,2026042805014813,NIFRA,45,7,150,265.00,"39,750.00"
2026-04-28,1751,2026042805014812,NIFRA,45,46,10,265.00,"2,650.00"
2026-04-28,1752,2026042805014811,NIFRA,45,36,30,265.00,"7,950.00"
2026-04-28,1753,2026042805014705,NIFRA,60,36,24,265.00,"6,360.00"
2026-04-28,1754,2026042805014692,NIFRA,60,19,"2,400",264.50,"634,800.00"
2026-04-28,1755,2026042805014691,NIFRA,60,28,50,264.50,"13,225.00"
2026-04-28,1756,2026042805014690,NIFRA,60,39,400,264.40,"105,760.00"
2026-04-28,1757,2026042805014698,NIFRA,60,21,10,265.00,"2,650.00"
2026-04-28,1758,2026042805014697,NIFRA,60,32,64,265.00,"16,960.00"
2026-04-28,1759,2026042805014696,NIFRA,60,32,54,265.00,"14,310.00"
2026-04-28,1760,2026042805014695,NIFRA,60,38,12,265.00,"3,180.00"
