date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-03-25,8670,2026032505027508,KDBY,47,57,"2,000",10.60,"21,200.00"
2026-03-25,8671,2026032505027148,KEF,49,47,100,9.98,998.00
2026-03-25,8672,2026032505027475,MAKAR,36,19,200,544.80,"108,960.00"
2026-03-25,8673,2026032505027464,MAKAR,36,14,10,544.00,"5,440.00"
2026-03-25,8674,2026032505027097,MAKAR,42,14,90,544.10,"48,969.00"
2026-03-25,8675,2026032505027086,MAKAR,42,14,400,544.10,"217,640.00"
2026-03-25,8676,2026032505027402,MANDU,39,47,10,853.10,"8,531.00"
2026-03-25,8677,2026032505027118,MANDU,39,58,10,853.10,"8,531.00"
2026-03-25,8678,2026032505027483,MBJC,16,82,407,315.00,"128,205.00"
2026-03-25,8679,2026032505027474,MBJC,47,82,100,315.00,"31,500.00"
2026-03-25,8680,2026032505027463,MBJC,45,82,50,315.00,"15,750.00"
2026-03-25,8681,2026032505027462,MBJC,49,82,60,315.00,"18,900.00"
2026-03-25,8682,2026032505027461,MBJC,64,82,20,315.00,"6,300.00"
2026-03-25,8683,2026032505027326,MBJC,6,82,40,319.50,"12,780.00"
2026-03-25,8684,2026032505027074,MBJC,6,49,10,319.50,"3,195.00"
2026-03-25,8685,2026032505027332,MBJC,16,82,940,319.00,"299,860.00"
2026-03-25,8686,2026032505027331,MBJC,50,82,170,319.00,"54,230.00"
2026-03-25,8687,2026032505027330,MBJC,44,82,600,319.30,"191,580.00"
2026-03-25,8688,2026032505027329,MBJC,22,82,500,319.30,"159,650.00"
2026-03-25,8689,2026032505027328,MBJC,17,82,10,319.40,"3,194.00"
2026-03-25,8690,2026032505027327,MBJC,44,82,70,319.40,"22,358.00"
2026-03-25,8691,2026032505027338,MBJC,1,82,610,318.50,"194,285.00"
2026-03-25,8692,2026032505027337,MBJC,6,82,240,318.50,"76,440.00"
2026-03-25,8693,2026032505027336,MBJC,10,82,500,318.60,"159,300.00"
2026-03-25,8694,2026032505027335,MBJC,6,82,"1,000",319.00,"319,000.00"
2026-03-25,8695,2026032505027334,MBJC,58,82,200,319.00,"63,800.00"
2026-03-25,8696,2026032505027333,MBJC,5,82,500,319.00,"159,500.00"
2026-03-25,8697,2026032505027344,MBJC,45,82,"1,000",318.10,"318,100.00"
2026-03-25,8698,2026032505027343,MBJC,6,82,150,318.10,"47,715.00"
2026-03-25,8699,2026032505027342,MBJC,16,82,"1,000",318.20,"318,200.00"
2026-03-25,8700,2026032505027341,MBJC,1,82,300,318.20,"95,460.00"
2026-03-25,8701,2026032505027340,MBJC,1,82,300,318.20,"95,460.00"
2026-03-25,8702,2026032505027339,MBJC,58,82,40,318.30,"12,732.00"
2026-03-25,8703,2026032505027350,MBJC,38,82,100,318.00,"31,800.00"
2026-03-25,8704,2026032505027349,MBJC,42,82,200,318.00,"63,600.00"
2026-03-25,8705,2026032505027348,MBJC,29,82,200,318.00,"63,600.00"
2026-03-25,8706,2026032505027347,MBJC,58,82,300,318.00,"95,400.00"
2026-03-25,8707,2026032505027346,MBJC,52,82,70,318.00,"22,260.00"
2026-03-25,8708,2026032505027345,MBJC,5,82,100,318.00,"31,800.00"
2026-03-25,8709,2026032505027356,MBJC,52,82,300,317.00,"95,100.00"
2026-03-25,8710,2026032505027355,MBJC,29,82,500,317.00,"158,500.00"
2026-03-25,8711,2026032505027354,MBJC,6,82,500,317.00,"158,500.00"
2026-03-25,8712,2026032505027353,MBJC,45,82,450,317.00,"142,650.00"
2026-03-25,8713,2026032505027352,MBJC,6,82,250,317.10,"79,275.00"
2026-03-25,8714,2026032505027351,MBJC,6,82,250,317.20,"79,300.00"
2026-03-25,8715,2026032505027436,MBJC,26,82,200,316.90,"63,380.00"
2026-03-25,8716,2026032505027380,MBJC,58,82,60,317.00,"19,020.00"
2026-03-25,8717,2026032505027360,MBJC,7,82,100,317.00,"31,700.00"
2026-03-25,8718,2026032505027359,MBJC,11,82,"1,000",317.00,"317,000.00"
2026-03-25,8719,2026032505027358,MBJC,57,82,30,317.00,"9,510.00"
2026-03-25,8720,2026032505027357,MBJC,6,82,400,317.00,"126,800.00"
2026-03-25,8721,2026032505027442,MBJC,53,82,50,316.00,"15,800.00"
2026-03-25,8722,2026032505027441,MBJC,51,82,200,316.00,"63,200.00"
2026-03-25,8723,2026032505027440,MBJC,42,82,10,316.00,"3,160.00"
2026-03-25,8724,2026032505027439,MBJC,58,82,100,316.00,"31,600.00"
2026-03-25,8725,2026032505027438,MBJC,49,82,"1,000",316.00,"316,000.00"
2026-03-25,8726,2026032505027437,MBJC,6,82,900,316.10,"284,490.00"
2026-03-25,8727,2026032505027448,MBJC,41,82,10,315.20,"3,152.00"
2026-03-25,8728,2026032505027447,MBJC,42,82,50,315.50,"15,775.00"
2026-03-25,8729,2026032505027446,MBJC,6,82,"3,000",315.60,"946,800.00"
2026-03-25,8730,2026032505027445,MBJC,7,82,100,316.00,"31,600.00"
2026-03-25,8731,2026032505027444,MBJC,41,82,300,316.00,"94,800.00"
2026-03-25,8732,2026032505027443,MBJC,45,82,200,316.00,"63,200.00"
2026-03-25,8733,2026032505027454,MBJC,42,82,200,315.00,"63,000.00"
2026-03-25,8734,2026032505027453,MBJC,65,82,200,315.00,"63,000.00"
2026-03-25,8735,2026032505027452,MBJC,34,82,250,315.00,"78,750.00"
2026-03-25,8736,2026032505027451,MBJC,19,82,200,315.00,"63,000.00"
2026-03-25,8737,2026032505027450,MBJC,38,82,315,315.00,"99,225.00"
2026-03-25,8738,2026032505027449,MBJC,7,82,300,315.10,"94,530.00"
2026-03-25,8739,2026032505027460,MBJC,49,82,50,315.00,"15,750.00"
2026-03-25,8740,2026032505027459,MBJC,29,82,500,315.00,"157,500.00"
2026-03-25,8741,2026032505027458,MBJC,25,82,"2,000",315.00,"630,000.00"
2026-03-25,8742,2026032505027457,MBJC,45,82,48,315.00,"15,120.00"
2026-03-25,8743,2026032505027456,MBJC,74,82,200,315.00,"63,000.00"
2026-03-25,8744,2026032505027455,MBJC,10,82,"1,000",315.00,"315,000.00"
2026-03-25,8745,2026032505027139,MCHL,17,17,177,419.00,"74,163.00"
2026-03-25,8746,2026032505027138,MCHL,17,43,10,418.50,"4,185.00"
2026-03-25,8747,2026032505027223,MEHL,60,1,"1,398",471.80,"659,576.40"
2026-03-25,8748,2026032505027222,MEHL,52,1,20,472.00,"9,440.00"
2026-03-25,8749,2026032505027221,MEHL,41,1,50,472.00,"23,600.00"
2026-03-25,8750,2026032505027220,MEHL,22,1,"1,000",472.00,"472,000.00"
2026-03-25,8751,2026032505027219,MEHL,35,1,31,472.00,"14,632.00"
2026-03-25,8752,2026032505027218,MEHL,58,1,10,472.00,"4,720.00"
2026-03-25,8753,2026032505027217,MEHL,58,1,80,472.00,"37,760.00"
2026-03-25,8754,2026032505027216,MEHL,32,1,100,472.00,"47,200.00"
2026-03-25,8755,2026032505027215,MEHL,42,1,100,472.00,"47,200.00"
2026-03-25,8756,2026032505027214,MEHL,60,1,221,472.10,"104,334.10"
2026-03-25,8757,2026032505027213,MEHL,41,1,90,472.20,"42,498.00"
2026-03-25,8758,2026032505027482,MEL,48,7,10,299.60,"2,996.00"
2026-03-25,8759,2026032505027279,MEL,32,49,10,301.50,"3,015.00"
2026-03-25,8760,2026032505027316,MHCL,36,35,10,385.60,"3,856.00"
2026-03-25,8761,2026032505027375,MHL,21,45,10,550.60,"5,506.00"
2026-03-25,8762,2026032505027280,MKHC,34,58,30,354.40,"10,632.00"
2026-03-25,8763,2026032505027037,MKHC,14,59,10,355.00,"3,550.00"
2026-03-25,8764,2026032505027061,MKHL,84,26,10,803.00,"8,030.00"
2026-03-25,8765,2026032505027491,MKJC,82,42,10,539.00,"5,390.00"
2026-03-25,8766,2026032505027413,MKJC,82,42,12,539.00,"6,468.00"
2026-03-25,8767,2026032505027412,MKJC,14,42,928,539.00,"500,192.00"
2026-03-25,8768,2026032505027411,MKJC,47,42,50,539.10,"26,955.00"
2026-03-25,8769,2026032505027363,MKJC,47,58,50,539.10,"26,955.00"
2026-03-25,8770,2026032505027238,MKJC,14,29,63,539.00,"33,957.00"
2026-03-25,8771,2026032505027237,MKJC,4,29,37,540.00,"19,980.00"
2026-03-25,8772,2026032505027041,MKJC,14,13,217,539.00,"116,963.00"
2026-03-25,8773,2026032505027040,MKJC,55,13,300,539.10,"161,730.00"
2026-03-25,8774,2026032505027039,MKJC,28,13,13,539.10,"7,008.30"
2026-03-25,8775,2026032505027038,MKJC,33,13,100,539.20,"53,920.00"
2026-03-25,8776,2026032505027067,MMKJL,47,74,17,571.00,"9,707.00"
2026-03-25,8777,2026032505027066,MMKJL,34,74,50,571.00,"28,550.00"
2026-03-25,8778,2026032505027065,MMKJL,57,74,100,571.00,"57,100.00"
2026-03-25,8779,2026032505027064,MMKJL,17,74,90,571.00,"51,390.00"
2026-03-25,8780,2026032505027063,MMKJL,58,74,143,572.00,"81,796.00"
2026-03-25,8781,2026032505027282,NBF3,33,40,300,10.06,"3,018.00"
2026-03-25,8782,2026032505027281,NBF3,6,40,200,10.09,"2,018.00"
2026-03-25,8783,2026032505027160,NBF3,6,40,"1,800",10.09,"18,162.00"
2026-03-25,8784,2026032505027406,NIFRA,97,45,54,293.30,"15,838.20"
2026-03-25,8785,2026032505027396,NIFRA,97,90,54,293.30,"15,838.20"
2026-03-25,8786,2026032505027377,NIFRA,46,33,50,293.50,"14,675.00"
2026-03-25,8787,2026032505027278,NIFRA,25,33,500,293.50,"146,750.00"
2026-03-25,8788,2026032505027274,NIFRA,47,33,50,293.50,"14,675.00"
2026-03-25,8789,2026032505027254,NIFRA,97,51,44,293.30,"12,905.20"
2026-03-25,8790,2026032505027149,NIFRA,35,19,10,293.60,"2,936.00"
2026-03-25,8791,2026032505027137,NIFRA,52,64,200,293.50,"58,700.00"
2026-03-25,8792,2026032505027253,NIFRA,35,51,10,293.40,"2,934.00"
2026-03-25,8793,2026032505027187,NIFRA,97,61,418,293.30,"122,599.40"
2026-03-25,8794,2026032505027186,NIFRA,45,61,200,293.40,"58,680.00"
2026-03-25,8795,2026032505027185,NIFRA,36,61,"1,000",293.50,"293,500.00"
2026-03-25,8796,2026032505027184,NIFRA,52,61,382,293.50,"112,117.00"
2026-03-25,8797,2026032505027150,NIFRA,52,19,98,293.50,"28,763.00"
2026-03-25,8798,2026032505027472,NRIC,33,7,9,"1,270.00","11,430.00"
2026-03-25,8799,2026032505027165,NRIC,64,11,10,"1,270.00","12,700.00"
2026-03-25,8800,2026032505027252,NRM,48,41,40,457.00,"18,280.00"
2026-03-25,8801,2026032505027251,NRM,48,42,60,456.90,"27,414.00"
2026-03-25,8802,2026032505027125,NRN,58,25,10,"1,625.00","16,250.00"
2026-03-25,8803,2026032505027126,NRN,58,33,10,"1,626.00","16,260.00"
2026-03-25,8804,2026032505027276,NRN,55,57,100,"1,618.20","161,820.00"
2026-03-25,8805,2026032505027511,NTC,94,38,10,906.00,"9,060.00"
2026-03-25,8806,2026032505027383,NTC,58,52,50,907.00,"45,350.00"
2026-03-25,8807,2026032505027367,NYADI,51,7,90,443.90,"39,951.00"
2026-03-25,8808,2026032505027366,NYADI,51,58,10,443.90,"4,439.00"
2026-03-25,8809,2026032505027391,PHCL,49,39,26,345.00,"8,970.00"
2026-03-25,8810,2026032505027390,PHCL,85,39,290,345.00,"100,050.00"
2026-03-25,8811,2026032505027389,PHCL,85,39,290,345.00,"100,050.00"
2026-03-25,8812,2026032505027388,PHCL,14,39,674,345.00,"232,530.00"
2026-03-25,8813,2026032505027387,PHCL,36,39,120,345.20,"41,424.00"
2026-03-25,8814,2026032505027190,PHCL,36,45,40,345.20,"13,808.00"
2026-03-25,8815,2026032505027080,PHCL,49,37,10,345.00,"3,450.00"
2026-03-25,8816,2026032505027079,PHCL,38,37,20,345.00,"6,900.00"
2026-03-25,8817,2026032505027078,PHCL,55,37,25,345.00,"8,625.00"
2026-03-25,8818,2026032505027077,PHCL,51,37,25,345.00,"8,625.00"
2026-03-25,8819,2026032505027076,PHCL,63,37,144,345.00,"49,680.00"
2026-03-25,8820,2026032505027189,PHCL,36,58,10,345.20,"3,452.00"
2026-03-25,8821,2026032505027085,PHCL,14,37,26,345.00,"8,970.00"
2026-03-25,8822,2026032505027084,PHCL,58,37,775,345.00,"267,375.00"
2026-03-25,8823,2026032505027083,PHCL,8,37,50,345.00,"17,250.00"
2026-03-25,8824,2026032505027082,PHCL,58,37,20,345.00,"6,900.00"
2026-03-25,8825,2026032505027081,PHCL,45,37,55,345.00,"18,975.00"
2026-03-25,8826,2026032505027394,PPL,22,34,15,395.10,"5,926.50"
2026-03-25,8827,2026032505027314,PPL,22,5,65,395.10,"25,681.50"
2026-03-25,8828,2026032505027313,PPL,59,5,20,395.20,"7,904.00"
2026-03-25,8829,2026032505027312,PPL,14,5,50,395.20,"19,760.00"
2026-03-25,8830,2026032505027311,PPL,57,5,50,395.20,"19,760.00"
2026-03-25,8831,2026032505027310,PPL,58,5,15,395.20,"5,928.00"
2026-03-25,8832,2026032505027286,RAWA,6,35,10,713.40,"7,134.00"
2026-03-25,8833,2026032505027093,RFPL,1,42,503,426.40,"214,479.20"
2026-03-25,8834,2026032505027192,RHGCL,49,17,125,326.00,"40,750.00"
2026-03-25,8835,2026032505027022,RHGCL,49,34,20,326.00,"6,520.00"
2026-03-25,8836,2026032505027510,RNLI,71,35,12,494.00,"5,928.00"
2026-03-25,8837,2026032505027501,RNLI,28,45,12,494.00,"5,928.00"
2026-03-25,8838,2026032505027467,RNLI,28,38,12,494.00,"5,928.00"
2026-03-25,8839,2026032505027277,RNLI,28,58,12,494.00,"5,928.00"
2026-03-25,8840,2026032505027161,RNLI,28,47,12,494.00,"5,928.00"
2026-03-25,8841,2026032505027159,RNLI,28,75,112,494.00,"55,328.00"
2026-03-25,8842,2026032505027502,SAHAS,42,59,13,638.10,"8,295.30"
2026-03-25,8843,2026032505027466,SAHAS,90,44,"9,176",638.00,"5,854,288.00"
2026-03-25,8844,2026032505027465,SAHAS,38,44,"1,424",638.10,"908,654.40"
2026-03-25,8845,2026032505027409,SAHAS,38,16,100,640.00,"64,000.00"
2026-03-25,8846,2026032505027381,SAHAS,38,45,50,638.10,"31,905.00"
2026-03-25,8847,2026032505027373,SAHAS,75,42,1,637.00,637.00
2026-03-25,8848,2026032505027043,SAHAS,90,33,"2,726",637.50,"1,737,825.00"
2026-03-25,8849,2026032505027042,SAHAS,90,65,13,637.00,"8,281.00"
2026-03-25,8850,2026032505027051,SAHAS,90,91,13,638.00,"8,294.00"
2026-03-25,8851,2026032505027048,SAHAS,90,33,500,638.00,"319,000.00"
2026-03-25,8852,2026032505027047,SAHAS,90,58,683,638.00,"435,754.00"
2026-03-25,8853,2026032505027046,SAHAS,90,10,100,638.00,"63,800.00"
2026-03-25,8854,2026032505027045,SAHAS,90,39,"1,000",638.00,"638,000.00"
2026-03-25,8855,2026032505027044,SAHAS,90,39,55,638.00,"35,090.00"
2026-03-25,8856,2026032505027203,SAHAS,90,36,10,638.80,"6,388.00"
2026-03-25,8857,2026032505027191,SAHAS,41,36,90,638.80,"57,492.00"
2026-03-25,8858,2026032505027164,SAHAS,38,36,13,638.10,"8,295.30"
2026-03-25,8859,2026032505027140,SAHAS,90,13,530,638.00,"338,140.00"
2026-03-25,8860,2026032505027095,SAHAS,90,50,592,638.00,"377,696.00"
2026-03-25,8861,2026032505027052,SAHAS,90,11,12,638.00,"7,656.00"
2026-03-25,8862,2026032505027302,SAHAS,90,28,599,640.00,"383,360.00"
2026-03-25,8863,2026032505027208,SAHAS,90,28,"1,401",640.00,"896,640.00"
2026-03-25,8864,2026032505027207,SAHAS,90,13,284,640.00,"181,760.00"
2026-03-25,8865,2026032505027206,SAHAS,90,22,200,639.90,"127,980.00"
2026-03-25,8866,2026032505027205,SAHAS,90,26,85,639.00,"54,315.00"
2026-03-25,8867,2026032505027204,SAHAS,90,45,20,639.00,"12,780.00"
2026-03-25,8868,2026032505027372,SAHAS,38,42,13,638.10,"8,295.30"
2026-03-25,8869,2026032505027324,SAHAS,34,41,5,636.00,"3,180.00"
2026-03-25,8870,2026032505027306,SAHAS,90,16,689,640.00,"440,960.00"
2026-03-25,8871,2026032505027305,SAHAS,90,34,12,640.00,"7,680.00"
2026-03-25,8872,2026032505027304,SAHAS,90,25,150,640.00,"96,000.00"
2026-03-25,8873,2026032505027303,SAHAS,90,53,50,640.00,"32,000.00"
2026-03-25,8874,2026032505027371,SANVI,77,57,10,834.00,"8,340.00"
2026-03-25,8875,2026032505027299,SANVI,57,14,40,834.10,"33,364.00"
2026-03-25,8876,2026032505027240,SANVI,57,11,10,834.10,"8,341.00"
2026-03-25,8877,2026032505027179,SANVI,77,37,200,834.00,"166,800.00"
2026-03-25,8878,2026032505027171,SANVI,77,48,25,834.00,"20,850.00"
2026-03-25,8879,2026032505027158,SANVI,42,38,10,835.00,"8,350.00"
2026-03-25,8880,2026032505027500,SHIVM,34,62,23,700.00,"16,100.00"
2026-03-25,8881,2026032505027468,SHIVM,57,100,2,700.00,"1,400.00"
2026-03-25,8882,2026032505027422,SHIVM,48,62,177,700.00,"123,900.00"
2026-03-25,8883,2026032505027421,SHIVM,48,100,250,700.00,"175,000.00"
2026-03-25,8884,2026032505027420,SHIVM,48,58,18,700.00,"12,600.00"
2026-03-25,8885,2026032505027419,SHIVM,48,100,200,700.00,"140,000.00"
2026-03-25,8886,2026032505027075,SHIVM,58,38,10,700.00,"7,000.00"
2026-03-25,8887,2026032505027062,SHIVM,34,44,175,700.00,"122,500.00"
2026-03-25,8888,2026032505027210,SHIVM,35,65,100,699.00,"69,900.00"
2026-03-25,8889,2026032505027209,SHIVM,98,65,830,699.10,"580,253.00"
2026-03-25,8890,2026032505027166,SHIVM,14,57,100,699.20,"69,920.00"
2026-03-25,8891,2026032505027144,SHIVM,98,57,170,699.10,"118,847.00"
2026-03-25,8892,2026032505027132,SHIVM,38,38,50,700.00,"35,000.00"
2026-03-25,8893,2026032505027117,SHIVM,42,38,100,700.00,"70,000.00"
2026-03-25,8894,2026032505027384,SHIVM,36,50,56,699.10,"39,149.60"
2026-03-25,8895,2026032505027376,SHIVM,14,50,100,699.10,"69,910.00"
2026-03-25,8896,2026032505027323,SHIVM,17,50,10,699.10,"6,991.00"
2026-03-25,8897,2026032505027284,SHIVM,17,38,10,700.00,"7,000.00"
2026-03-25,8898,2026032505027212,SHIVM,11,65,40,699.00,"27,960.00"
2026-03-25,8899,2026032505027211,SHIVM,86,65,30,699.00,"20,970.00"
2026-03-25,8900,2026032505027418,SHIVM,48,81,"1,005",700.00,"703,500.00"
2026-03-25,8901,2026032505027417,SHIVM,48,100,175,700.00,"122,500.00"
2026-03-25,8902,2026032505027416,SHIVM,48,38,451,700.00,"315,700.00"
2026-03-25,8903,2026032505027415,SHIVM,48,50,224,699.10,"156,598.40"
2026-03-25,8904,2026032505027392,SHIVM,17,50,10,699.10,"6,991.00"
2026-03-25,8905,2026032505027386,SHIVM,7,50,100,699.10,"69,910.00"
2026-03-25,8906,2026032505027485,SIKLES,35,33,11,635.00,"6,985.00"
2026-03-25,8907,2026032505027496,SMATA,33,34,10,865.00,"8,650.00"
2026-03-25,8908,2026032505027395,SMH,57,59,10,641.50,"6,415.00"
2026-03-25,8909,2026032505027321,SMH,43,34,27,640.00,"17,280.00"
2026-03-25,8910,2026032505027272,SMH,38,34,25,640.00,"16,000.00"
2026-03-25,8911,2026032505027271,SMH,40,34,20,640.00,"12,800.00"
2026-03-25,8912,2026032505027270,SMH,44,34,20,640.00,"12,800.00"
2026-03-25,8913,2026032505027269,SMH,44,34,20,640.00,"12,800.00"
2026-03-25,8914,2026032505027228,SMH,59,34,320,641.00,"205,120.00"
2026-03-25,8915,2026032505027227,SMH,56,34,100,641.00,"64,100.00"
2026-03-25,8916,2026032505027226,SMH,58,34,10,641.00,"6,410.00"
2026-03-25,8917,2026032505027225,SMH,42,34,200,641.20,"128,240.00"
2026-03-25,8918,2026032505027224,SMH,35,34,129,641.50,"82,753.50"
2026-03-25,8919,2026032505027129,SMH,35,36,21,641.50,"13,471.50"
2026-03-25,8920,2026032505027256,SMH,54,34,66,640.10,"42,246.60"
2026-03-25,8921,2026032505027233,SMH,54,34,184,640.10,"117,778.40"
2026-03-25,8922,2026032505027232,SMH,58,34,910,640.10,"582,491.00"
2026-03-25,8923,2026032505027231,SMH,25,34,47,640.10,"30,084.70"
2026-03-25,8924,2026032505027230,SMH,55,34,100,640.20,"64,020.00"
2026-03-25,8925,2026032505027229,SMH,45,34,"1,000",641.00,"641,000.00"
2026-03-25,8926,2026032505027262,SMH,41,34,250,640.00,"160,000.00"
2026-03-25,8927,2026032505027261,SMH,4,34,62,640.00,"39,680.00"
2026-03-25,8928,2026032505027260,SMH,43,34,10,640.00,"6,400.00"
2026-03-25,8929,2026032505027259,SMH,55,34,500,640.00,"320,000.00"
2026-03-25,8930,2026032505027258,SMH,28,34,100,640.00,"64,000.00"
2026-03-25,8931,2026032505027257,SMH,6,34,50,640.10,"32,005.00"
2026-03-25,8932,2026032505027268,SMH,40,34,20,640.00,"12,800.00"
2026-03-25,8933,2026032505027267,SMH,58,34,50,640.00,"32,000.00"
2026-03-25,8934,2026032505027266,SMH,29,34,200,640.00,"128,000.00"
2026-03-25,8935,2026032505027265,SMH,63,34,80,640.00,"51,200.00"
2026-03-25,8936,2026032505027264,SMH,25,34,400,640.00,"256,000.00"
2026-03-25,8937,2026032505027263,SMH,53,34,100,640.00,"64,000.00"
2026-03-25,8938,2026032505027509,SMHL,38,39,13,560.10,"7,281.30"
2026-03-25,8939,2026032505027361,SMHL,58,39,10,561.70,"5,617.00"
2026-03-25,8940,2026032505027301,SMHL,49,39,180,561.70,"101,106.00"
2026-03-25,8941,2026032505027300,SMHL,49,36,100,561.50,"56,150.00"
2026-03-25,8942,2026032505027243,SMHL,38,45,272,560.00,"152,320.00"
2026-03-25,8943,2026032505027242,SMHL,57,45,428,560.00,"239,680.00"
2026-03-25,8944,2026032505027060,SMHL,34,57,50,562.00,"28,100.00"
2026-03-25,8945,2026032505027241,SMHL,45,45,100,560.10,"56,010.00"
2026-03-25,8946,2026032505027156,SMHL,57,8,240,560.00,"134,400.00"
2026-03-25,8947,2026032505027136,SMHL,32,8,200,561.00,"112,200.00"
2026-03-25,8948,2026032505027135,SMHL,32,8,200,561.00,"112,200.00"
2026-03-25,8949,2026032505027134,SMHL,58,8,100,561.00,"56,100.00"
2026-03-25,8950,2026032505027133,SMHL,11,8,60,561.20,"33,672.00"
2026-03-25,8951,2026032505027410,SMJC,92,34,20,507.20,"10,144.00"
2026-03-25,8952,2026032505027401,SMJC,92,4,10,507.20,"5,072.00"
2026-03-25,8953,2026032505027285,SMJC,45,49,10,508.30,"5,083.00"
2026-03-25,8954,2026032505027424,SONA,59,25,780,485.00,"378,300.00"
2026-03-25,8955,2026032505027320,SONA,59,40,10,485.00,"4,850.00"
2026-03-25,8956,2026032505027318,SONA,59,47,10,485.00,"4,850.00"
2026-03-25,8957,2026032505027298,SONA,59,56,198,485.00,"96,030.00"
2026-03-25,8958,2026032505027297,SONA,25,56,200,485.00,"97,000.00"
2026-03-25,8959,2026032505027296,SONA,52,56,"1,000",485.00,"485,000.00"
2026-03-25,8960,2026032505027055,SONA,41,34,50,485.00,"24,250.00"
2026-03-25,8961,2026032505027054,SONA,64,34,20,485.00,"9,700.00"
2026-03-25,8962,2026032505027053,SONA,36,34,250,485.00,"121,250.00"
2026-03-25,8963,2026032505027147,SONA,21,49,10,485.00,"4,850.00"
2026-03-25,8964,2026032505027073,SONA,21,75,77,485.00,"37,345.00"
2026-03-25,8965,2026032505027072,SONA,43,75,23,485.00,"11,155.00"
2026-03-25,8966,2026032505027058,SONA,43,34,80,485.00,"38,800.00"
2026-03-25,8967,2026032505027057,SONA,40,34,500,485.00,"242,500.00"
2026-03-25,8968,2026032505027056,SONA,54,34,100,485.00,"48,500.00"
2026-03-25,8969,2026032505027289,SONA,1,56,200,485.00,"97,000.00"
2026-03-25,8970,2026032505027288,SONA,21,56,45,485.00,"21,825.00"
2026-03-25,8971,2026032505027287,SONA,21,56,713,485.00,"345,805.00"
2026-03-25,8972,2026032505027236,SONA,21,42,200,485.00,"97,000.00"
2026-03-25,8973,2026032505027235,SONA,13,42,500,485.10,"242,550.00"
2026-03-25,8974,2026032505027234,SONA,48,42,200,485.10,"97,020.00"
2026-03-25,8975,2026032505027295,SONA,39,56,100,485.00,"48,500.00"
2026-03-25,8976,2026032505027294,SONA,39,56,100,485.00,"48,500.00"
2026-03-25,8977,2026032505027293,SONA,61,56,60,485.00,"29,100.00"
2026-03-25,8978,2026032505027292,SONA,42,56,34,485.00,"16,490.00"
2026-03-25,8979,2026032505027291,SONA,40,56,300,485.00,"145,500.00"
2026-03-25,8980,2026032505027290,SONA,44,56,50,485.00,"24,250.00"
2026-03-25,8981,2026032505027435,SPC,28,13,128,520.60,"66,636.80"
2026-03-25,8982,2026032505027434,SPC,53,13,11,520.80,"5,728.80"
2026-03-25,8983,2026032505027433,SPC,53,13,11,520.90,"5,729.90"
2026-03-25,8984,2026032505027163,SPHL,36,59,170,572.00,"97,240.00"
2026-03-25,8985,2026032505027432,TAMOR,64,7,60,459.50,"27,570.00"
2026-03-25,8986,2026032505027127,TAMOR,44,41,300,458.30,"137,490.00"
2026-03-25,8987,2026032505027071,TAMOR,44,41,213,458.30,"97,617.90"
2026-03-25,8988,2026032505027255,TPC,39,46,200,414.00,"82,800.00"
2026-03-25,8989,2026032505027170,TPC,11,36,100,413.00,"41,300.00"
2026-03-25,8990,2026032505027484,TSHL,49,5,100,749.00,"74,900.00"
2026-03-25,8991,2026032505027120,TSHL,14,64,200,750.00,"150,000.00"
2026-03-25,8992,2026032505027490,TVCL,52,71,30,616.10,"18,483.00"
2026-03-25,8993,2026032505027119,TVCL,52,49,20,616.10,"12,322.00"
2026-03-25,8994,2026032505027091,ULHC,28,40,10,550.10,"5,501.00"
2026-03-25,8995,2026032505027473,USHEC,26,32,100,518.00,"51,800.00"
2026-03-25,8996,2026032505027393,USHEC,38,1,10,517.00,"5,170.00"
2026-03-25,8997,2026032505027090,USHEC,38,11,10,517.00,"5,170.00"
2026-03-25,8998,2026032505027250,USHL,6,34,10,720.00,"7,200.00"
2026-03-25,8999,2026032505027131,VLUCL,39,14,10,581.10,"5,811.00"
2026-03-25,9000,2026032505027021,VLUCL,88,14,200,582.10,"116,420.00"
2026-03-25,9001,2026032505026967,AHL,34,36,10,521.00,"5,210.00"
2026-03-25,9002,2026032505027008,BBC,56,42,10,"5,535.00","55,350.00"
2026-03-25,9003,2026032505026817,BHDC,34,55,100,501.50,"50,150.00"
2026-03-25,9004,2026032505026604,BHDC,36,61,413,500.00,"206,500.00"
2026-03-25,9005,2026032505026603,BHDC,51,61,200,500.00,"100,000.00"
2026-03-25,9006,2026032505026602,BHDC,42,61,88,500.00,"44,000.00"
2026-03-25,9007,2026032505026601,BHDC,54,61,200,500.00,"100,000.00"
2026-03-25,9008,2026032505026600,BHDC,34,61,79,500.00,"39,500.00"
2026-03-25,9009,2026032505026599,BHDC,58,61,20,500.10,"10,002.00"
2026-03-25,9010,2026032505026558,BHDC,34,61,21,500.00,"10,500.00"
2026-03-25,9011,2026032505026557,BHDC,37,61,200,500.00,"100,000.00"
2026-03-25,9012,2026032505026556,BHDC,54,61,200,500.00,"100,000.00"
2026-03-25,9013,2026032505026555,BHDC,58,61,20,500.10,"10,002.00"
2026-03-25,9014,2026032505026554,BHDC,38,61,59,500.10,"29,505.90"
2026-03-25,9015,2026032505027019,BHL,59,58,40,250.20,"10,008.00"
2026-03-25,9016,2026032505027010,BHL,59,58,10,250.20,"2,502.00"
