date,sn,contract_no,stock_symbol,buyer,seller,quantity,rate,amount
2026-02-24,23097,2026022404004048,HDHPC,49,16,500,191.20,"95,600.00"
2026-02-24,23098,2026022404003943,HDHPC,56,16,13,191.00,"2,483.00"
2026-02-24,23099,2026022404003942,HDHPC,49,16,50,191.00,"9,550.00"
2026-02-24,23100,2026022404003941,HDHPC,74,16,237,191.00,"45,267.00"
2026-02-24,23101,2026022404004169,HPPL,45,47,20,462.50,"9,250.00"
2026-02-24,23102,2026022404004105,HPPL,48,47,98,462.60,"45,334.80"
2026-02-24,23103,2026022404004027,HPPL,48,45,10,462.60,"4,626.00"
2026-02-24,23104,2026022404004288,HURJA,34,89,126,249.10,"31,386.60"
2026-02-24,23105,2026022404004264,HURJA,59,57,24,250.00,"6,000.00"
2026-02-24,23106,2026022404004247,HURJA,74,35,641,249.00,"159,609.00"
2026-02-24,23107,2026022404004246,HURJA,34,35,300,249.10,"74,730.00"
2026-02-24,23108,2026022404004245,HURJA,39,35,10,249.10,"2,491.00"
2026-02-24,23109,2026022404004244,HURJA,19,35,49,249.20,"12,210.80"
2026-02-24,23110,2026022404004042,HURJA,49,56,200,250.00,"50,000.00"
2026-02-24,23111,2026022404004041,HURJA,49,34,300,250.00,"75,000.00"
2026-02-24,23112,2026022404004040,HURJA,49,51,12,250.00,"3,000.00"
2026-02-24,23113,2026022404004039,HURJA,49,34,590,250.00,"147,500.00"
2026-02-24,23114,2026022404003940,HURJA,49,65,"1,000",249.90,"249,900.00"
2026-02-24,23115,2026022404004103,HURJA,39,57,590,249.10,"146,969.00"
2026-02-24,23116,2026022404004077,HURJA,41,38,602,250.00,"150,500.00"
2026-02-24,23117,2026022404004046,HURJA,49,38,398,250.00,"99,500.00"
2026-02-24,23118,2026022404004045,HURJA,49,35,400,250.00,"100,000.00"
2026-02-24,23119,2026022404004044,HURJA,49,18,"1,000",250.00,"250,000.00"
2026-02-24,23120,2026022404004043,HURJA,49,72,100,250.00,"25,000.00"
2026-02-24,23121,2026022404004152,HURJA,55,65,680,250.70,"170,476.00"
2026-02-24,23122,2026022404004151,HURJA,55,14,10,250.60,"2,506.00"
2026-02-24,23123,2026022404004150,HURJA,55,54,110,250.50,"27,555.00"
2026-02-24,23124,2026022404004149,HURJA,55,42,90,250.50,"22,545.00"
2026-02-24,23125,2026022404004148,HURJA,55,14,10,250.40,"2,504.00"
2026-02-24,23126,2026022404004147,HURJA,55,17,100,250.40,"25,040.00"
2026-02-24,23127,2026022404003955,IGI,74,6,650,420.00,"273,000.00"
2026-02-24,23128,2026022404004199,JOSHI,29,49,250,287.00,"71,750.00"
2026-02-24,23129,2026022404004165,JOSHI,26,49,306,287.00,"87,822.00"
2026-02-24,23130,2026022404004157,JOSHI,6,49,50,287.00,"14,350.00"
2026-02-24,23131,2026022404004156,JOSHI,42,49,100,287.00,"28,700.00"
2026-02-24,23132,2026022404004155,JOSHI,41,49,100,287.20,"28,720.00"
2026-02-24,23133,2026022404004154,JOSHI,14,49,18,287.20,"5,169.60"
2026-02-24,23134,2026022404003863,JOSHI,26,34,15,289.90,"4,348.50"
2026-02-24,23135,2026022404004153,JOSHI,28,49,367,287.20,"105,402.40"
2026-02-24,23136,2026022404004129,JOSHI,28,32,33,287.20,"9,477.60"
2026-02-24,23137,2026022404003952,JOSHI,29,41,174,287.30,"49,990.20"
2026-02-24,23138,2026022404003909,JOSHI,29,41,500,287.30,"143,650.00"
2026-02-24,23139,2026022404003880,JOSHI,52,41,14,287.30,"4,022.20"
2026-02-24,23140,2026022404003879,JOSHI,48,41,173,287.40,"49,720.20"
2026-02-24,23141,2026022404004316,KKHC,21,22,20,277.20,"5,544.00"
2026-02-24,23142,2026022404004269,KKHC,35,46,150,277.30,"41,595.00"
2026-02-24,23143,2026022404004267,KKHC,21,6,140,277.20,"38,808.00"
2026-02-24,23144,2026022404004266,KKHC,38,6,10,277.20,"2,772.00"
2026-02-24,23145,2026022404004265,KKHC,48,46,90,277.30,"24,957.00"
2026-02-24,23146,2026022404004252,KKHC,58,46,200,277.30,"55,460.00"
2026-02-24,23147,2026022404003888,KKHC,44,14,100,280.10,"28,010.00"
2026-02-24,23148,2026022404003859,KKHC,51,68,180,280.40,"50,472.00"
2026-02-24,23149,2026022404003843,KKHC,28,68,10,280.40,"2,804.00"
2026-02-24,23150,2026022404003826,KKHC,38,43,80,280.00,"22,400.00"
2026-02-24,23151,2026022404003819,KKHC,38,39,10,280.00,"2,800.00"
2026-02-24,23152,2026022404003818,KKHC,38,58,546,280.00,"152,880.00"
2026-02-24,23153,2026022404003961,KKHC,38,49,10,280.00,"2,800.00"
2026-02-24,23154,2026022404003960,KKHC,38,14,40,280.00,"11,200.00"
2026-02-24,23155,2026022404003948,KKHC,38,59,100,280.00,"28,000.00"
2026-02-24,23156,2026022404003935,KKHC,41,39,30,280.20,"8,406.00"
2026-02-24,23157,2026022404003925,KKHC,57,39,30,280.20,"8,406.00"
2026-02-24,23158,2026022404003892,KKHC,42,14,100,280.10,"28,010.00"
2026-02-24,23159,2026022404004024,KKHC,51,48,315,279.50,"88,042.50"
2026-02-24,23160,2026022404004023,KKHC,39,48,250,279.50,"69,875.00"
2026-02-24,23161,2026022404004005,KKHC,38,46,10,280.00,"2,800.00"
2026-02-24,23162,2026022404004004,KKHC,35,46,15,280.00,"4,200.00"
2026-02-24,23163,2026022404004003,KKHC,38,46,14,280.00,"3,920.00"
2026-02-24,23164,2026022404003994,KKHC,46,33,10,280.10,"2,801.00"
2026-02-24,23165,2026022404004070,KKHC,59,46,50,279.00,"13,950.00"
2026-02-24,23166,2026022404004069,KKHC,58,46,10,279.00,"2,790.00"
2026-02-24,23167,2026022404004058,KKHC,58,46,10,279.00,"2,790.00"
2026-02-24,23168,2026022404004033,KKHC,26,46,200,280.00,"56,000.00"
2026-02-24,23169,2026022404004026,KKHC,42,48,100,279.00,"27,900.00"
2026-02-24,23170,2026022404004025,KKHC,3,48,330,279.00,"92,070.00"
2026-02-24,23171,2026022404004090,KKHC,48,21,266,277.00,"73,682.00"
2026-02-24,23172,2026022404004089,KKHC,28,21,100,277.20,"27,720.00"
2026-02-24,23173,2026022404004079,KKHC,52,21,490,277.30,"135,877.00"
2026-02-24,23174,2026022404004076,KKHC,52,46,10,277.30,"2,773.00"
2026-02-24,23175,2026022404004074,KKHC,46,21,20,278.00,"5,560.00"
2026-02-24,23176,2026022404004073,KKHC,46,58,180,278.00,"50,040.00"
2026-02-24,23177,2026022404004231,KKHC,48,46,10,277.30,"2,773.00"
2026-02-24,23178,2026022404004186,KKHC,54,46,20,277.30,"5,546.00"
2026-02-24,23179,2026022404004185,KKHC,21,46,"3,606",277.30,"999,943.80"
2026-02-24,23180,2026022404004172,KKHC,48,63,132,277.00,"36,564.00"
2026-02-24,23181,2026022404004130,KKHC,54,46,30,277.30,"8,319.00"
2026-02-24,23182,2026022404004108,KKHC,35,46,300,277.30,"83,190.00"
2026-02-24,23183,2026022404004119,KPCL,39,44,100,516.00,"51,600.00"
2026-02-24,23184,2026022404004118,KPCL,39,4,"2,000",516.00,"1,032,000.00"
2026-02-24,23185,2026022404004117,KPCL,39,45,500,515.90,"257,950.00"
2026-02-24,23186,2026022404004116,KPCL,39,14,10,515.00,"5,150.00"
2026-02-24,23187,2026022404004115,KPCL,39,59,100,515.00,"51,500.00"
2026-02-24,23188,2026022404004114,KPCL,39,57,70,514.90,"36,043.00"
2026-02-24,23189,2026022404004113,KPCL,39,22,43,513.00,"22,059.00"
2026-02-24,23190,2026022404004175,LEC,26,32,11,214.00,"2,354.00"
2026-02-24,23191,2026022404004143,LEC,26,25,989,214.00,"211,646.00"
2026-02-24,23192,2026022404004131,LEC,63,25,11,214.50,"2,359.50"
2026-02-24,23193,2026022404003841,LEC,4,35,50,214.90,"10,745.00"
2026-02-24,23194,2026022404003839,LEC,11,51,30,214.00,"6,420.00"
2026-02-24,23195,2026022404003837,LEC,11,22,15,214.00,"3,210.00"
2026-02-24,23196,2026022404004255,MEN,58,58,10,582.90,"5,829.00"
2026-02-24,23197,2026022404003835,MEN,26,17,13,578.50,"7,520.50"
2026-02-24,23198,2026022404004277,MHNL,36,45,20,258.00,"5,160.00"
2026-02-24,23199,2026022404004276,NGPL,63,80,81,420.50,"34,060.50"
2026-02-24,23200,2026022404004275,NGPL,56,80,262,420.60,"110,197.20"
2026-02-24,23201,2026022404004260,NGPL,40,80,15,421.00,"6,315.00"
2026-02-24,23202,2026022404004256,NGPL,40,34,25,421.00,"10,525.00"
2026-02-24,23203,2026022404004224,NGPL,42,33,300,422.00,"126,600.00"
2026-02-24,23204,2026022404004184,NGPL,44,33,154,422.00,"64,988.00"
2026-02-24,23205,2026022404003847,NGPL,53,57,300,420.00,"126,000.00"
2026-02-24,23206,2026022404003881,NGPL,70,95,500,420.10,"210,050.00"
2026-02-24,23207,2026022404003874,NGPL,60,45,20,420.00,"8,400.00"
2026-02-24,23208,2026022404003870,NGPL,60,72,50,420.00,"21,000.00"
2026-02-24,23209,2026022404003869,NGPL,60,57,500,420.00,"210,000.00"
2026-02-24,23210,2026022404003868,NGPL,60,57,172,420.00,"72,240.00"
2026-02-24,23211,2026022404003849,NGPL,47,57,99,420.00,"41,580.00"
2026-02-24,23212,2026022404003929,NGPL,60,44,"2,000",420.10,"840,200.00"
2026-02-24,23213,2026022404003928,NGPL,60,84,220,420.10,"92,422.00"
2026-02-24,23214,2026022404003911,NGPL,63,28,"4,742",420.00,"1,991,640.00"
2026-02-24,23215,2026022404003910,NGPL,60,28,258,420.00,"108,360.00"
2026-02-24,23216,2026022404003907,NGPL,70,84,380,420.10,"159,638.00"
2026-02-24,23217,2026022404003906,NGPL,70,11,120,420.10,"50,412.00"
2026-02-24,23218,2026022404003965,NGPL,60,41,50,420.20,"21,010.00"
2026-02-24,23219,2026022404003947,NGPL,63,1,77,420.00,"32,340.00"
2026-02-24,23220,2026022404003933,NGPL,60,25,"1,230",420.50,"517,215.00"
2026-02-24,23221,2026022404003932,NGPL,60,69,670,420.40,"281,668.00"
2026-02-24,23222,2026022404003931,NGPL,60,69,100,420.30,"42,030.00"
2026-02-24,23223,2026022404003930,NGPL,60,35,30,420.20,"12,606.00"
2026-02-24,23224,2026022404004030,NGPL,63,49,300,420.90,"126,270.00"
2026-02-24,23225,2026022404004029,NGPL,63,16,500,420.70,"210,350.00"
2026-02-24,23226,2026022404004020,NGPL,62,25,50,420.80,"21,040.00"
2026-02-24,23227,2026022404004008,NGPL,14,51,450,420.50,"189,225.00"
2026-02-24,23228,2026022404004007,NGPL,14,25,20,420.50,"8,410.00"
2026-02-24,23229,2026022404003966,NGPL,60,25,"1,750",420.50,"735,875.00"
2026-02-24,23230,2026022404004107,NGPL,74,32,400,421.00,"168,400.00"
2026-02-24,23231,2026022404004088,NGPL,63,32,50,421.00,"21,050.00"
2026-02-24,23232,2026022404004087,NGPL,63,16,200,421.00,"84,200.00"
2026-02-24,23233,2026022404004086,NGPL,63,57,250,421.00,"105,250.00"
2026-02-24,23234,2026022404004085,NGPL,63,45,500,421.00,"210,500.00"
2026-02-24,23235,2026022404004031,NGPL,63,45,100,421.00,"42,100.00"
2026-02-24,23236,2026022404004177,NGPL,44,57,66,421.00,"27,786.00"
2026-02-24,23237,2026022404004128,NGPL,8,57,179,421.00,"75,359.00"
2026-02-24,23238,2026022404004127,NGPL,8,16,100,421.00,"42,100.00"
2026-02-24,23239,2026022404004126,NGPL,8,14,"1,494",421.00,"628,974.00"
2026-02-24,23240,2026022404004125,NGPL,8,58,77,421.00,"32,417.00"
2026-02-24,23241,2026022404004124,NGPL,8,32,550,421.00,"231,550.00"
2026-02-24,23242,2026022404004183,NGPL,44,33,"2,000",421.90,"843,800.00"
2026-02-24,23243,2026022404004182,NGPL,44,28,500,421.80,"210,900.00"
2026-02-24,23244,2026022404004181,NGPL,44,57,500,421.70,"210,850.00"
2026-02-24,23245,2026022404004180,NGPL,44,25,50,421.60,"21,080.00"
2026-02-24,23246,2026022404004179,NGPL,44,92,220,421.00,"92,620.00"
2026-02-24,23247,2026022404004178,NGPL,44,45,10,421.00,"4,210.00"
2026-02-24,23248,2026022404004050,NHDL,25,46,5,628.00,"3,140.00"
2026-02-24,23249,2026022404004223,NHPC,14,47,500,215.00,"107,500.00"
2026-02-24,23250,2026022404004016,NHPC,83,47,180,215.00,"38,700.00"
2026-02-24,23251,2026022404004015,NHPC,83,34,470,214.90,"101,003.00"
2026-02-24,23252,2026022404004014,NHPC,83,57,200,214.90,"42,980.00"
2026-02-24,23253,2026022404004013,NHPC,83,47,100,214.70,"21,470.00"
2026-02-24,23254,2026022404004012,NHPC,83,47,50,214.70,"10,735.00"
2026-02-24,23255,2026022404003825,NHPC,67,75,150,214.00,"32,100.00"
2026-02-24,23256,2026022404003958,NICL,42,22,10,487.10,"4,871.00"
2026-02-24,23257,2026022404003903,NICL,42,22,17,487.10,"8,280.70"
2026-02-24,23258,2026022404003902,NICL,58,22,54,489.00,"26,406.00"
2026-02-24,23259,2026022404003901,NICL,7,22,10,489.20,"4,892.00"
2026-02-24,23260,2026022404003862,NIL,22,32,10,600.10,"6,001.00"
2026-02-24,23261,2026022404003861,NIL,55,32,10,600.10,"6,001.00"
2026-02-24,23262,2026022404003896,NLG,6,52,34,670.00,"22,780.00"
2026-02-24,23263,2026022404003895,NLG,6,91,675,670.00,"452,250.00"
2026-02-24,23264,2026022404003894,NLG,6,29,180,670.00,"120,600.00"
2026-02-24,23265,2026022404003893,NLG,6,32,11,669.50,"7,364.50"
2026-02-24,23266,2026022404003886,NLG,6,32,29,669.50,"19,415.50"
2026-02-24,23267,2026022404003885,NLG,6,62,80,669.50,"53,560.00"
2026-02-24,23268,2026022404003884,NLG,6,17,151,668.00,"100,868.00"
2026-02-24,23269,2026022404003883,NLG,6,45,200,667.00,"133,400.00"
2026-02-24,23270,2026022404003882,NLG,6,7,40,667.00,"26,680.00"
2026-02-24,23271,2026022404004268,PMHPL,49,58,10,338.00,"3,380.00"
2026-02-24,23272,2026022404004170,PMHPL,49,22,10,337.20,"3,372.00"
2026-02-24,23273,2026022404004052,PMHPL,26,49,178,340.00,"60,520.00"
2026-02-24,23274,2026022404003944,PMHPL,26,35,150,340.00,"51,000.00"
2026-02-24,23275,2026022404004259,PPCL,35,26,20,367.50,"7,350.00"
2026-02-24,23276,2026022404004056,PPCL,62,55,235,367.00,"86,245.00"
2026-02-24,23277,2026022404004055,PPCL,25,55,15,367.10,"5,506.50"
2026-02-24,23278,2026022404004270,PRIN,58,13,29,713.90,"20,703.10"
2026-02-24,23279,2026022404004164,PRIN,94,14,36,709.10,"25,527.60"
2026-02-24,23280,2026022404004163,PRIN,52,14,100,710.00,"71,000.00"
2026-02-24,23281,2026022404003821,PRIN,66,34,60,713.00,"42,780.00"
2026-02-24,23282,2026022404004315,RADHI,34,64,10,851.10,"8,511.00"
2026-02-24,23283,2026022404004287,RADHI,6,42,100,851.50,"85,150.00"
2026-02-24,23284,2026022404004278,RADHI,38,42,200,851.50,"170,300.00"
2026-02-24,23285,2026022404004258,RADHI,34,101,240,851.10,"204,264.00"
2026-02-24,23286,2026022404004257,RADHI,32,101,160,851.50,"136,240.00"
2026-02-24,23287,2026022404004237,RADHI,32,63,40,851.50,"34,060.00"
2026-02-24,23288,2026022404003917,RADHI,17,39,100,852.00,"85,200.00"
2026-02-24,23289,2026022404003889,RADHI,52,58,60,852.10,"51,126.00"
2026-02-24,23290,2026022404003876,RADHI,49,58,10,852.10,"8,521.00"
2026-02-24,23291,2026022404004197,RADHI,17,42,40,852.00,"34,080.00"
2026-02-24,23292,2026022404004139,RADHI,17,22,60,852.00,"51,120.00"
2026-02-24,23293,2026022404004092,RADHI,59,39,20,853.00,"17,060.00"
2026-02-24,23294,2026022404004078,RADHI,59,58,180,852.10,"153,378.00"
2026-02-24,23295,2026022404003919,RADHI,66,39,30,852.00,"25,560.00"
2026-02-24,23296,2026022404003918,RADHI,26,39,60,852.00,"51,120.00"
2026-02-24,23297,2026022404004236,RADHI,59,63,10,851.60,"8,516.00"
2026-02-24,23298,2026022404004230,RADHI,59,101,90,851.60,"76,644.00"
2026-02-24,23299,2026022404004229,RADHI,49,101,10,851.70,"8,517.00"
2026-02-24,23300,2026022404004227,RADHI,45,101,100,852.00,"85,200.00"
2026-02-24,23301,2026022404004222,RADHI,45,42,360,852.00,"306,720.00"
2026-02-24,23302,2026022404004209,RADHI,59,42,100,852.00,"85,200.00"
2026-02-24,23303,2026022404004047,RBCL,14,18,10,"14,899.00","148,990.00"
2026-02-24,23304,2026022404004285,RHPL,1,49,50,281.00,"14,050.00"
2026-02-24,23305,2026022404004235,RHPL,42,49,100,280.10,"28,010.00"
2026-02-24,23306,2026022404004218,RHPL,42,56,621,280.10,"173,942.10"
2026-02-24,23307,2026022404004217,RHPL,59,56,100,280.20,"28,020.00"
2026-02-24,23308,2026022404004216,RHPL,17,56,150,280.70,"42,105.00"
2026-02-24,23309,2026022404004215,RHPL,52,56,205,281.00,"57,605.00"
2026-02-24,23310,2026022404004189,RHPL,58,16,32,281.70,"9,014.40"
2026-02-24,23311,2026022404004188,RHPL,49,16,10,281.70,"2,817.00"
2026-02-24,23312,2026022404004032,RHPL,49,45,150,281.70,"42,255.00"
2026-02-24,23313,2026022404003938,RHPL,49,35,100,281.70,"28,170.00"
2026-02-24,23314,2026022404003923,RHPL,49,89,75,281.70,"21,127.50"
2026-02-24,23315,2026022404003827,RHPL,49,58,70,281.70,"19,719.00"
2026-02-24,23316,2026022404004195,RHPL,34,16,100,281.50,"28,150.00"
2026-02-24,23317,2026022404004194,RHPL,4,16,200,281.50,"56,300.00"
2026-02-24,23318,2026022404004193,RHPL,58,16,"1,100",281.60,"309,760.00"
2026-02-24,23319,2026022404004192,RHPL,3,16,30,281.70,"8,451.00"
2026-02-24,23320,2026022404004191,RHPL,25,16,10,281.70,"2,817.00"
2026-02-24,23321,2026022404004190,RHPL,58,16,17,281.70,"4,788.90"
2026-02-24,23322,2026022404004214,RHPL,42,56,100,281.00,"28,100.00"
2026-02-24,23323,2026022404004213,RHPL,3,56,100,281.10,"28,110.00"
2026-02-24,23324,2026022404004212,RHPL,22,56,25,281.10,"7,027.50"
2026-02-24,23325,2026022404004211,RHPL,17,56,100,281.20,"28,120.00"
2026-02-24,23326,2026022404004210,RHPL,16,56,299,281.50,"84,168.50"
2026-02-24,23327,2026022404004196,RHPL,16,16,701,281.50,"197,331.50"
2026-02-24,23328,2026022404004283,RIDI,42,63,100,291.10,"29,110.00"
2026-02-24,23329,2026022404004243,RIDI,11,52,496,292.00,"144,832.00"
2026-02-24,23330,2026022404004242,RIDI,52,52,60,292.00,"17,520.00"
2026-02-24,23331,2026022404004241,RIDI,11,52,30,292.00,"8,760.00"
2026-02-24,23332,2026022404004240,RIDI,38,52,87,292.00,"25,404.00"
2026-02-24,23333,2026022404004239,RIDI,51,52,17,292.10,"4,965.70"
2026-02-24,23334,2026022404003853,RIDI,35,22,200,293.00,"58,600.00"
2026-02-24,23335,2026022404003852,RIDI,42,22,10,293.00,"2,930.00"
2026-02-24,23336,2026022404003851,RIDI,48,22,39,293.00,"11,427.00"
2026-02-24,23337,2026022404003864,RIDI,49,22,20,292.50,"5,850.00"
2026-02-24,23338,2026022404003858,RIDI,60,22,500,292.70,"146,350.00"
2026-02-24,23339,2026022404003857,RIDI,48,22,500,292.70,"146,350.00"
2026-02-24,23340,2026022404003856,RIDI,34,22,100,292.70,"29,270.00"
2026-02-24,23341,2026022404003855,RIDI,58,22,28,292.80,"8,198.40"
2026-02-24,23342,2026022404003854,RIDI,38,22,50,292.80,"14,640.00"
2026-02-24,23343,2026022404003905,RIDI,40,34,300,292.50,"87,750.00"
2026-02-24,23344,2026022404003899,RIDI,22,22,200,292.60,"58,520.00"
2026-02-24,23345,2026022404003877,RIDI,56,7,300,292.40,"87,720.00"
2026-02-24,23346,2026022404003867,RIDI,56,22,"1,067",292.40,"311,990.80"
2026-02-24,23347,2026022404003866,RIDI,64,22,500,292.50,"146,250.00"
2026-02-24,23348,2026022404003865,RIDI,58,22,120,292.50,"35,100.00"
2026-02-24,23349,2026022404004019,RIDI,52,34,200,292.30,"58,460.00"
2026-02-24,23350,2026022404004002,RIDI,52,16,212,292.30,"61,967.60"
2026-02-24,23351,2026022404004001,RIDI,52,16,500,292.40,"146,200.00"
2026-02-24,23352,2026022404004000,RIDI,56,16,288,292.40,"84,211.20"
2026-02-24,23353,2026022404003951,RIDI,58,22,10,292.60,"2,926.00"
2026-02-24,23354,2026022404003926,RIDI,56,22,345,292.40,"100,878.00"
2026-02-24,23355,2026022404004049,RIDI,52,55,91,292.30,"26,599.30"
2026-02-24,23356,2026022404004135,RIDI,52,38,97,292.30,"28,353.10"
2026-02-24,23357,2026022404004109,RIDI,52,38,400,292.30,"116,920.00"
2026-02-24,23358,2026022404004228,RIDI,51,48,700,292.10,"204,470.00"
2026-02-24,23359,2026022404004174,RIDI,51,6,100,292.10,"29,210.00"
2026-02-24,23360,2026022404004159,RIDI,51,63,100,292.10,"29,210.00"
2026-02-24,23361,2026022404004137,RIDI,51,38,883,292.10,"257,924.30"
2026-02-24,23362,2026022404004136,RIDI,58,38,20,292.20,"5,844.00"
2026-02-24,23363,2026022404004282,SGIC,51,49,10,464.20,"4,642.00"
2026-02-24,23364,2026022404004176,SGIC,51,13,10,464.10,"4,641.00"
2026-02-24,23365,2026022404004144,SGIC,58,13,35,465.00,"16,275.00"
2026-02-24,23366,2026022404004132,SGIC,58,13,15,465.00,"6,975.00"
2026-02-24,23367,2026022404004022,SGIC,52,13,80,465.00,"37,200.00"
2026-02-24,23368,2026022404004021,SGIC,52,13,10,464.50,"4,645.00"
2026-02-24,23369,2026022404003916,SGIC,51,13,10,464.10,"4,641.00"
2026-02-24,23370,2026022404004208,SHEL,44,36,216,298.00,"64,368.00"
2026-02-24,23371,2026022404004207,SHEL,44,6,140,297.50,"41,650.00"
2026-02-24,23372,2026022404004206,SHEL,44,38,100,297.00,"29,700.00"
2026-02-24,23373,2026022404004205,SHEL,44,19,48,297.00,"14,256.00"
2026-02-24,23374,2026022404004204,SHEL,44,99,696,297.00,"206,712.00"
2026-02-24,23375,2026022404004203,SHEL,44,17,800,296.90,"237,520.00"
2026-02-24,23376,2026022404003872,SHEL,42,42,13,295.50,"3,841.50"
2026-02-24,23377,2026022404003871,SHEL,42,42,40,296.00,"11,840.00"
2026-02-24,23378,2026022404003831,SHEL,49,28,84,296.90,"24,939.60"
2026-02-24,23379,2026022404003969,SHEL,17,45,125,295.30,"36,912.50"
2026-02-24,23380,2026022404003968,SHEL,14,45,100,296.00,"29,600.00"
2026-02-24,23381,2026022404003959,SHEL,14,17,100,296.80,"29,680.00"
2026-02-24,23382,2026022404003898,SHEL,14,49,34,296.90,"10,094.60"
2026-02-24,23383,2026022404003897,SHEL,14,28,306,296.90,"90,851.40"
2026-02-24,23384,2026022404003873,SHEL,17,42,175,295.30,"51,677.50"
2026-02-24,23385,2026022404003975,SHEL,38,45,100,295.10,"29,510.00"
2026-02-24,23386,2026022404003974,SHEL,52,45,25,295.10,"7,377.50"
2026-02-24,23387,2026022404003973,SHEL,34,45,300,295.10,"88,530.00"
2026-02-24,23388,2026022404003972,SHEL,54,45,10,295.10,"2,951.00"
2026-02-24,23389,2026022404003971,SHEL,40,45,10,295.20,"2,952.00"
2026-02-24,23390,2026022404003970,SHEL,38,45,50,295.20,"14,760.00"
2026-02-24,23391,2026022404003981,SHEL,99,45,30,295.00,"8,850.00"
2026-02-24,23392,2026022404003980,SHEL,51,45,50,295.00,"14,750.00"
2026-02-24,23393,2026022404003979,SHEL,80,45,575,295.00,"169,625.00"
2026-02-24,23394,2026022404003978,SHEL,49,45,100,295.00,"29,500.00"
2026-02-24,23395,2026022404003977,SHEL,55,45,"2,000",295.00,"590,000.00"
2026-02-24,23396,2026022404003976,SHEL,89,45,13,295.00,"3,835.00"
2026-02-24,23397,2026022404003987,SHEL,67,45,100,295.00,"29,500.00"
2026-02-24,23398,2026022404003986,SHEL,57,45,100,295.00,"29,500.00"
2026-02-24,23399,2026022404003985,SHEL,57,45,200,295.00,"59,000.00"
2026-02-24,23400,2026022404003984,SHEL,33,45,500,295.00,"147,500.00"
2026-02-24,23401,2026022404003983,SHEL,14,45,20,295.00,"5,900.00"
2026-02-24,23402,2026022404003982,SHEL,32,45,210,295.00,"61,950.00"
2026-02-24,23403,2026022404003993,SHEL,58,45,82,294.00,"24,108.00"
2026-02-24,23404,2026022404003992,SHEL,16,45,10,294.00,"2,940.00"
2026-02-24,23405,2026022404003991,SHEL,49,45,100,294.00,"29,400.00"
2026-02-24,23406,2026022404003990,SHEL,69,45,"1,000",294.00,"294,000.00"
2026-02-24,23407,2026022404003989,SHEL,49,45,190,294.00,"55,860.00"
2026-02-24,23408,2026022404003988,SHEL,13,45,500,294.00,"147,000.00"
2026-02-24,23409,2026022404004158,SHEL,14,17,200,296.90,"59,380.00"
2026-02-24,23410,2026022404003999,SHEL,44,99,"4,204",297.00,"1,248,588.00"
2026-02-24,23411,2026022404003998,SHEL,44,16,10,296.90,"2,969.00"
2026-02-24,23412,2026022404003997,SHEL,44,49,216,296.90,"64,130.40"
2026-02-24,23413,2026022404003996,SHEL,44,49,70,296.80,"20,776.00"
2026-02-24,23414,2026022404003995,SHEL,44,17,500,296.80,"148,400.00"
2026-02-24,23415,2026022404004028,SHL,49,49,100,486.10,"48,610.00"
2026-02-24,23416,2026022404003830,SHL,75,17,100,489.00,"48,900.00"
2026-02-24,23417,2026022404003829,SHL,75,36,100,488.00,"48,800.00"
2026-02-24,23418,2026022404003820,SHL,58,36,100,488.00,"48,800.00"
2026-02-24,23419,2026022404004064,SHPC,42,55,50,536.00,"26,800.00"
2026-02-24,23420,2026022404003914,SHPC,56,55,60,536.00,"32,160.00"
2026-02-24,23421,2026022404004083,SHPC,25,49,17,536.00,"9,112.00"
2026-02-24,23422,2026022404004082,SHPC,25,72,20,536.00,"10,720.00"
2026-02-24,23423,2026022404004081,SHPC,25,49,10,536.00,"5,360.00"
2026-02-24,23424,2026022404004080,SHPC,25,55,135,536.00,"72,360.00"
2026-02-24,23425,2026022404004066,SHPC,25,55,55,536.00,"29,480.00"
2026-02-24,23426,2026022404004273,SHPC,85,66,175,536.00,"93,800.00"
2026-02-24,23427,2026022404004272,SHPC,85,49,13,536.00,"6,968.00"
2026-02-24,23428,2026022404004201,SJCL,22,45,50,290.30,"14,515.00"
2026-02-24,23429,2026022404004200,SJCL,59,45,100,290.40,"29,040.00"
2026-02-24,23430,2026022404003946,SJCL,6,35,150,290.30,"43,545.00"
2026-02-24,23431,2026022404003945,SJCL,52,35,190,290.50,"55,195.00"
2026-02-24,23432,2026022404004122,SPDL,55,25,150,404.00,"60,600.00"
2026-02-24,23433,2026022404004121,SPDL,55,62,700,403.90,"282,730.00"
2026-02-24,23434,2026022404003956,SPDL,8,57,100,402.90,"40,290.00"
2026-02-24,23435,2026022404003834,SPIL,28,1,10,675.20,"6,752.00"
2026-02-24,23436,2026022404003828,SPIL,70,1,10,675.20,"6,752.00"
2026-02-24,23437,2026022404004281,SSHL,11,59,42,182.00,"7,644.00"
2026-02-24,23438,2026022404004271,SSHL,11,54,238,182.00,"43,316.00"
2026-02-24,23439,2026022404004250,SSHL,11,62,120,182.00,"21,840.00"
2026-02-24,23440,2026022404004248,SSHL,11,17,100,182.00,"18,200.00"
2026-02-24,23441,2026022404004140,SSHL,58,17,100,182.00,"18,200.00"
2026-02-24,23442,2026022404003927,SSHL,81,45,211,182.00,"38,402.00"
2026-02-24,23443,2026022404003915,SSHL,57,63,500,181.50,"90,750.00"
2026-02-24,23444,2026022404003904,SSHL,45,45,11,182.00,"2,002.00"
